"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,SARE,AR-0370,"019","24049",
2017-01-01,SANH,AR-0370,"019","24049",
2017-01-01,SANE,AR-0370,"019","24049",
2017-01-01,SANL,AR-0370,"019","24049",
2017-01-01,SACO,AR-0370,"019","24049",
2017-01-01,SANU,AR-0370,"019","24049",
2017-01-01,SAAR,AR-0370,"019","24049",
2017-01-01,SADF,AR-0370,"019","24049",
2017-01-01,SEMT,SANT,"019","24049",
2017-01-01,SLVR,SANT,"019","24049",
2017-01-01,SEGU,SANT,"019","24049",
2017-01-01,SAST,SANT,"019","24049",
2017-01-01,SBKP,SANT,"019","24049",
2017-01-01,SASO,SANT,"019","24049",
2017-01-01,SBGR,SANT,"019","24049",
2017-01-01,SCFA,SANT,"019","24049",
2017-01-01,SASJ,SANT,"019","24049",
2017-01-01,AR-0424,SANT,"019","24049",
2017-01-01,SASA,SANT,"019","24049",
2017-01-01,AR-0212,SANT,"019","24049",
2017-01-01,SGAS,SANT,"019","24049",
2017-01-01,SGES,SANT,"019","24049",
2017-01-01,SBCT,SANT,"019","24049",
2017-01-01,SBFI,SANT,"019","24049",
2017-01-01,SARI,SANT,"019","24049",
2017-01-01,KMIA,SANT,"019","24049",
2017-01-01,AR-0320,SANT,"019","24049",
2017-01-01,SA02,SANT,"019","24049",
2017-01-01,SARF,SANT,"019","24049",
2017-01-01,AR-0013,SANT,"019","24049",
2017-01-01,AR-0370,SANT,"019","24049",
2017-01-01,SANT,SANT,"019","24049",
2017-01-01,SA11,SANT,"019","24049",
2017-01-01,AR-0401,SANT,"019","24049",
2017-01-01,AR-0394,SANT,"019","24049",
2017-01-01,SARP,SANT,"019","24049",
2017-01-01,SARC,SANT,"019","24049",
2017-01-01,SARE,SANT,"019","24049",
2017-01-01,SANH,SANT,"019","24049",
2017-01-01,SANE,SANT,"019","24049",
2017-01-01,SANC,SANT,"019","24049",
2017-01-01,SANO,SANT,"019","24049",
2017-01-01,AR-0360,SANT,"019","24049",
2017-01-01,SANL,SANT,"019","24049",
2017-01-01,SANW,SANT,"019","24049",
2017-01-01,SBPA,SANT,"019","24049",
2017-01-01,SBEG,SANT,"019","24049",
2017-01-01,SARM,SANT,"019","24049",
2017-01-01,AR-0346,SANT,"019","24049",
2017-01-01,SACC,SANT,"019","24049",
2017-01-01,SAFR,SANT,"019","24049",
2017-01-01,SAAC,SANT,"019","24049",
2017-01-01,SACO,SANT,"019","24049",
2017-01-01,SACD,SANT,"019","24049",
2017-01-01,SANU,SANT,"019","24049",
2017-01-01,SAAV,SANT,"019","24049",
2017-01-01,SAAP,SANT,"019","24049",
2017-01-01,SAOE,SANT,"019","24049",
2017-01-01,SAOV,SANT,"019","24049",
2017-01-01,AR-0110,SANT,"019","24049",
2017-01-01,AR-0168,SANT,"019","24049",
2017-01-01,SAME,SANT,"019","24049",
2017-01-01,SAAR,SANT,"019","24049",
2017-01-01,SA16,SANT,"019","24049",
2017-01-01,SAOC,SANT,"019","24049",
2017-01-01,SCEL,SANT,"019","24049",
2017-01-01,KFTY,SANT,"019","24049",
2017-01-01,SADF,SANT,"019","24049",
2017-01-01,AR-0252,SANT,"019","24049",
2017-01-01,SABE,SANT,"019","24049",
2017-01-01,SADP,SANT,"019","24049",
2017-01-01,SADM,SANT,"019","24049",
2017-01-01,SAEZ,SANT,"019","24049",
2017-01-01,SUMU,SANT,"019","24049",
2017-01-01,SULS,SANT,"019","24049",
2017-01-01,SADL,SANT,"019","24049",
2017-01-01,SAMM,SANT,"019","24049",
2017-01-01,SAZR,SANT,"019","24049",
2017-01-01,SAZM,SANT,"019","24049",
2017-01-01,SAZB,SANT,"019","24049",
2017-01-01,SAZN,SANT,"019","24049",
2017-01-01,SAZY,SANT,"019","24049",
2017-01-01,SAVV,SANT,"019","24049",
2017-01-01,SAZS,SANT,"019","24049",
2017-01-01,SAVT,SANT,"019","24049",
2017-01-01,SBRF,SANT,"019","24049",
2017-01-01,MPTO,SANT,"019","24049",
2017-01-01,SARP,SBNF,"019","24049",
2017-01-01,SADF,SBNF,"019","24049",
2017-01-01,SANT,AR-0366,"019","24049",
2017-01-01,SANC,AR-0366,"019","24049",
2017-01-01,SARP,AR-0210,"019","24049",
2017-01-01,SADF,SA11,"019","24049",
2017-01-01,SARF,AR-0448,"019","24049",
2017-01-01,SARC,AR-0448,"019","24049",
2017-01-01,SARE,AR-0448,"019","24049",
2017-01-01,SACO,SCIP,"019","24049",
2017-01-01,SARF,AR-0009,"019","24049",
2017-01-01,SANT,AR-0009,"019","24049",
2017-01-01,SARE,AR-0009,"019","24049",
2017-01-01,SADF,AR-0009,"019","24049",
2017-01-01,SARI,SGEN,"019","24049",
2017-01-01,SARF,SGEN,"019","24049",
2017-01-01,SARP,SGEN,"019","24049",
2017-01-01,SARC,SGEN,"019","24049",
2017-01-01,SARE,SGEN,"019","24049",
2017-01-01,SAAP,SGEN,"019","24049",
2017-01-01,SAAR,SGEN,"019","24049",
2017-01-01,SADF,SGEN,"019","24049",
2017-01-01,SARI,AR-0401,"019","24049",
2017-01-01,SARF,AR-0401,"019","24049",
2017-01-01,SANT,AR-0401,"019","24049",
2017-01-01,SARE,AR-0401,"019","24049",
2017-01-01,SANE,AR-0401,"019","24049",
2017-01-01,SACO,AR-0401,"019","24049",
2017-01-01,SAAV,AR-0401,"019","24049",
2017-01-01,SAAP,AR-0401,"019","24049",
2017-01-01,SAAR,AR-0401,"019","24049",
2017-01-01,SADF,AR-0401,"019","24049",
2017-01-01,SARE,AR-0173,"019","24049",
2017-01-01,SANT,AR-0394,"019","24049",
2017-01-01,SBCG,SARP,"019","24049",
2017-01-01,SBGL,SARP,"019","24049",
2017-01-01,SBKP,SARP,"019","24049",
2017-01-01,SBGR,SARP,"019","24049",
2017-01-01,SASJ,SARP,"019","24049",
2017-01-01,SASA,SARP,"019","24049",
2017-01-01,SGAS,SARP,"019","24049",
2017-01-01,SBFI,SARP,"019","24049",
2017-01-01,SARI,SARP,"019","24049",
2017-01-01,SARF,SARP,"019","24049",
2017-01-01,SATD,SARP,"019","24049",
2017-01-01,SANT,SARP,"019","24049",
2017-01-01,SBNF,SARP,"019","24049",
2017-01-01,AR-0210,SARP,"019","24049",
2017-01-01,SGEN,SARP,"019","24049",
2017-01-01,AR-0401,SARP,"019","24049",
2017-01-01,SARP,SARP,"019","24049",
2017-01-01,SARC,SARP,"019","24049",
2017-01-01,SARE,SARP,"019","24049",
2017-01-01,SANH,SARP,"019","24049",
2017-01-01,SATO,SARP,"019","24049",
2017-01-01,SARV,SARP,"019","24049",
2017-01-01,AR-0008,SARP,"019","24049",
2017-01-01,SBFL,SARP,"019","24049",
2017-01-01,SA23,SARP,"019","24049",
2017-01-01,SA03,SARP,"019","24049",
2017-01-01,SATG,SARP,"019","24049",
2017-01-01,AR-0052,SARP,"019","24049",
2017-01-01,SATR,SARP,"019","24049",
2017-01-01,SATM,SARP,"019","24049",
2017-01-01,AR-0466,SARP,"019","24049",
2017-01-01,SBPA,SARP,"019","24049",
2017-01-01,AR-0346,SARP,"019","24049",
2017-01-01,SAAC,SARP,"019","24049",
2017-01-01,SACO,SARP,"019","24049",
2017-01-01,SUSO,SARP,"019","24049",
2017-01-01,AR-0141,SARP,"019","24049",
2017-01-01,SACD,SARP,"019","24049",
2017-01-01,AR-0289,SARP,"019","24049",
2017-01-01,SAAP,SARP,"019","24049",
2017-01-01,AR-0379,SARP,"019","24049",
2017-01-01,AR-0165,SARP,"019","24049",
2017-01-01,SAOM,SARP,"019","24049",
2017-01-01,SAME,SARP,"019","24049",
2017-01-01,SAAR,SARP,"019","24049",
2017-01-01,AR-0333,SARP,"019","24049",
2017-01-01,SA17,SARP,"019","24049",
2017-01-01,SCEL,SARP,"019","24049",
2017-01-01,AR-0420,SARP,"019","24049",
2017-01-01,SA32,SARP,"019","24049",
2017-01-01,SADF,SARP,"019","24049",
2017-01-01,AR-0175,SARP,"019","24049",
2017-01-01,SABE,SARP,"019","24049",
2017-01-01,SADP,SARP,"019","24049",
2017-01-01,SADM,SARP,"019","24049",
2017-01-01,SAEZ,SARP,"019","24049",
2017-01-01,SULS,SARP,"019","24049",
2017-01-01,SAZG,SARP,"019","24049",
2017-01-01,SAZR,SARP,"019","24049",
2017-01-01,SAZM,SARP,"019","24049",
2017-01-01,SAZN,SARP,"019","24049",
2017-01-01,LEMD,SARP,"019","24049",
2017-01-01,SAZS,SARP,"019","24049",
2017-01-01,SBCR,SARC,"019","24049",
2017-01-01,SBPP,SARC,"019","24049",
2017-01-01,SBCB,SARC,"019","24049",
2017-01-01,SBKP,SARC,"019","24049",
2017-01-01,SBGR,SARC,"019","24049",
2017-01-01,SASJ,SARC,"019","24049",
2017-01-01,SASA,SARC,"019","24049",
2017-01-01,SGAS,SARC,"019","24049",
2017-01-01,SGES,SARC,"019","24049",
2017-01-01,SBFI,SARC,"019","24049",
2017-01-01,SARI,SARC,"019","24049",
2017-01-01,AR-0410,SARC,"019","24049",
2017-01-01,SARF,SARC,"019","24049",
2017-01-01,SANT,SARC,"019","24049",
2017-01-01,AR-0448,SARC,"019","24049",
2017-01-01,SGEN,SARC,"019","24049",
2017-01-01,AR-0401,SARC,"019","24049",
2017-01-01,AR-0173,SARC,"019","24049",
2017-01-01,SARP,SARC,"019","24049",
2017-01-01,SARC,SARC,"019","24049",
2017-01-01,SARE,SARC,"019","24049",
2017-01-01,AR-0314,SARC,"019","24049",
2017-01-01,SARV,SARC,"019","24049",
2017-01-01,AR-0008,SARC,"019","24049",
2017-01-01,SBFL,SARC,"019","24049",
2017-01-01,SANE,SARC,"019","24049",
2017-01-01,SA23,SARC,"019","24049",
2017-01-01,AR-0380,SARC,"019","24049",
2017-01-01,SA26,SARC,"019","24049",
2017-01-01,SATG,SARC,"019","24049",
2017-01-01,AR-0052,SARC,"019","24049",
2017-01-01,SATR,SARC,"019","24049",
2017-01-01,SATM,SARC,"019","24049",
2017-01-01,SANL,SARC,"019","24049",
2017-01-01,AR-0374,SARC,"019","24049",
2017-01-01,SARL,SARC,"019","24049",
2017-01-01,AR-0119,SARC,"019","24049",
2017-01-01,AR-0142,SARC,"019","24049",
2017-01-01,AR-0098,SARC,"019","24049",
2017-01-01,AR-0231,SARC,"019","24049",
2017-01-01,AR-0346,SARC,"019","24049",
2017-01-01,SACC,SARC,"019","24049",
2017-01-01,SAAC,SARC,"019","24049",
2017-01-01,SACO,SARC,"019","24049",
2017-01-01,SUSO,SARC,"019","24049",
2017-01-01,SANU,SARC,"019","24049",
2017-01-01,SAAV,SARC,"019","24049",
2017-01-01,SAAP,SARC,"019","24049",
2017-01-01,SAME,SARC,"019","24049",
2017-01-01,SAAR,SARC,"019","24049",
2017-01-01,SAAG,SARC,"019","24049",
2017-01-01,SAOC,SARC,"019","24049",
2017-01-01,SA31,SARC,"019","24049",
2017-01-01,SA32,SARC,"019","24049",
2017-01-01,SAAN,SARC,"019","24049",
2017-01-01,SADF,SARC,"019","24049",
2017-01-01,SAAJ,SARC,"019","24049",
2017-01-01,SABE,SARC,"019","24049",
2017-01-01,AR-0240,SARC,"019","24049",
2017-01-01,SAEZ,SARC,"019","24049",
2017-01-01,SUMU,SARC,"019","24049",
2017-01-01,SULS,SARC,"019","24049",
2017-01-01,SADL,SARC,"019","24049",
2017-01-01,SAMM,SARC,"019","24049",
2017-01-01,SAZM,SARC,"019","24049",
2017-01-01,SAZN,SARC,"019","24049",
2017-01-01,SBSV,SARE,"019","24049",
2017-01-01,SLVR,SARE,"019","24049",
2017-01-01,SBCG,SARE,"019","24049",
2017-01-01,SBGL,SARE,"019","24049",
2017-01-01,SBKP,SARE,"019","24049",
2017-01-01,SBGR,SARE,"019","24049",
2017-01-01,AR-0451,SARE,"019","24049",
2017-01-01,SASJ,SARE,"019","24049",
2017-01-01,SASA,SARE,"019","24049",
2017-01-01,SGAS,SARE,"019","24049",
2017-01-01,SARI,SARE,"019","24049",
2017-01-01,AR-0410,SARE,"019","24049",
2017-01-01,SARF,SARE,"019","24049",
2017-01-01,SA10,SARE,"019","24049",
2017-01-01,SATD,SARE,"019","24049",
2017-01-01,AR-0370,SARE,"019","24049",
2017-01-01,SANT,SARE,"019","24049",
2017-01-01,AR-0448,SARE,"019","24049",
2017-01-01,AR-0009,SARE,"019","24049",
2017-01-01,SGEN,SARE,"019","24049",
2017-01-01,AR-0401,SARE,"019","24049",
2017-01-01,AR-0173,SARE,"019","24049",
2017-01-01,SARP,SARE,"019","24049",
2017-01-01,SARC,SARE,"019","24049",
2017-01-01,SARE,SARE,"019","24049",
2017-01-01,AR-0452,SARE,"019","24049",
2017-01-01,AR-0014,SARE,"019","24049",
2017-01-01,AR-0314,SARE,"019","24049",
2017-01-01,SARV,SARE,"019","24049",
2017-01-01,AR-0008,SARE,"019","24049",
2017-01-01,SANE,SARE,"019","24049",
2017-01-01,SANC,SARE,"019","24049",
2017-01-01,SA03,SARE,"019","24049",
2017-01-01,SATG,SARE,"019","24049",
2017-01-01,AR-0052,SARE,"019","24049",
2017-01-01,SATR,SARE,"019","24049",
2017-01-01,SBPA,SARE,"019","24049",
2017-01-01,SAFR,SARE,"019","24049",
2017-01-01,SAAC,SARE,"019","24049",
2017-01-01,SACO,SARE,"019","24049",
2017-01-01,SUSO,SARE,"019","24049",
2017-01-01,SACD,SARE,"019","24049",
2017-01-01,KABY,SARE,"019","24049",
2017-01-01,SANU,SARE,"019","24049",
2017-01-01,AR-0036,SARE,"019","24049",
2017-01-01,SAAV,SARE,"019","24049",
2017-01-01,SAAP,SARE,"019","24049",
2017-01-01,SAOS,SARE,"019","24049",
2017-01-01,SA05,SARE,"019","24049",
2017-01-01,SAME,SARE,"019","24049",
2017-01-01,SAAR,SARE,"019","24049",
2017-01-01,SA16,SARE,"019","24049",
2017-01-01,SAOC,SARE,"019","24049",
2017-01-01,SAOU,SARE,"019","24049",
2017-01-01,SCEL,SARE,"019","24049",
2017-01-01,SA32,SARE,"019","24049",
2017-01-01,SAVO,SARE,"019","24049",
2017-01-01,SADF,SARE,"019","24049",
2017-01-01,AR-0252,SARE,"019","24049",
2017-01-01,SABE,SARE,"019","24049",
2017-01-01,SADM,SARE,"019","24049",
2017-01-01,SADQ,SARE,"019","24049",
2017-01-01,SAEZ,SARE,"019","24049",
2017-01-01,SULS,SARE,"019","24049",
2017-01-01,SADL,SARE,"019","24049",
2017-01-01,AR-0439,SARE,"019","24049",
2017-01-01,SAZM,SARE,"019","24049",
2017-01-01,SAZN,SARE,"019","24049",
2017-01-01,AR-0017,SARE,"019","24049",
2017-01-01,SAZS,SARE,"019","24049",
2017-01-01,SASJ,SANH,"019","24049",
2017-01-01,SASA,SANH,"019","24049",
2017-01-01,AR-0370,SANH,"019","24049",
2017-01-01,SANT,SANH,"019","24049",
2017-01-01,SANE,SANH,"019","24049",
2017-01-01,SACO,SANH,"019","24049",
2017-01-01,SAAR,SANH,"019","24049",
2017-01-01,SADF,SANH,"019","24049",
2017-01-01,SABE,SANH,"019","24049",
2017-01-01,SAEZ,SANH,"019","24049",
2017-01-01,SAZN,SANH,"019","24049",
2017-01-01,SADF,AR-0452,"019","24049",
2017-01-01,SAZR,AR-0452,"019","24049",
2017-01-01,SARE,AR-0014,"019","24049",
2017-01-01,SADF,AR-0014,"019","24049",
2017-01-01,SARI,SATO,"019","24049",
2017-01-01,SARP,SATO,"019","24049",
2017-01-01,SARC,SATO,"019","24049",
2017-01-01,SATR,SATO,"019","24049",
2017-01-01,SAAC,SATO,"019","24049",
2017-01-01,SACO,SATO,"019","24049",
2017-01-01,SAAP,SATO,"019","24049",
2017-01-01,SAAR,SATO,"019","24049",
2017-01-01,SADF,SATO,"019","24049",
2017-01-01,SABE,SATO,"019","24049",
2017-01-01,SARC,AR-0072,"019","24049",
2017-01-01,SARC,AR-0314,"019","24049",
2017-01-01,SARE,AR-0314,"019","24049",
2017-01-01,SADF,AR-0314,"019","24049",
2017-01-01,SARP,SARV,"019","24049",
2017-01-01,SARC,SARV,"019","24049",
2017-01-01,SARE,SARV,"019","24049",
2017-01-01,SATR,SARV,"019","24049",
2017-01-01,SADF,SARV,"019","24049",
2017-01-01,SARI,AR-0008,"019","24049",
2017-01-01,SARF,AR-0008,"019","24049",
2017-01-01,SARP,AR-0008,"019","24049",
2017-01-01,SARC,AR-0008,"019","24049",
2017-01-01,SARE,AR-0008,"019","24049",
2017-01-01,SATR,AR-0008,"019","24049",
2017-01-01,SAAR,AR-0008,"019","24049",
2017-01-01,SAZS,AR-0008,"019","24049",
2017-01-01,SASA,SBFL,"019","24049",
2017-01-01,SARI,SBFL,"019","24049",
2017-01-01,SARP,SBFL,"019","24049",
2017-01-01,SARC,SBFL,"019","24049",
2017-01-01,SACO,SBFL,"019","24049",
2017-01-01,SAAR,SBFL,"019","24049",
2017-01-01,SADF,SBFL,"019","24049",
2017-01-01,SABE,SBFL,"019","24049",
2017-01-01,SAEZ,SBFL,"019","24049",
2017-01-01,SASA,SA44,"019","24049",
2017-01-01,SANT,SA44,"019","24049",
2017-01-01,SANL,SA44,"019","24049",
2017-01-01,SACO,SA44,"019","24049",
2017-01-01,AR-0451,SANE,"019","24049",
2017-01-01,SASJ,SANE,"019","24049",
2017-01-01,AR-0424,SANE,"019","24049",
2017-01-01,SASA,SANE,"019","24049",
2017-01-01,AR-0320,SANE,"019","24049",
2017-01-01,SARF,SANE,"019","24049",
2017-01-01,SANT,SANE,"019","24049",
2017-01-01,AR-0394,SANE,"019","24049",
2017-01-01,SARP,SANE,"019","24049",
2017-01-01,SARC,SANE,"019","24049",
2017-01-01,SARE,SANE,"019","24049",
2017-01-01,SANH,SANE,"019","24049",
2017-01-01,SARV,SANE,"019","24049",
2017-01-01,AR-0008,SANE,"019","24049",
2017-01-01,SANE,SANE,"019","24049",
2017-01-01,AR-0052,SANE,"019","24049",
2017-01-01,SANL,SANE,"019","24049",
2017-01-01,AR-0216,SANE,"019","24049",
2017-01-01,SACO,SANE,"019","24049",
2017-01-01,SACD,SANE,"019","24049",
2017-01-01,SANU,SANE,"019","24049",
2017-01-01,AR-0036,SANE,"019","24049",
2017-01-01,SAAV,SANE,"019","24049",
2017-01-01,SAOM,SANE,"019","24049",
2017-01-01,SAME,SANE,"019","24049",
2017-01-01,SA32,SANE,"019","24049",
2017-01-01,SADF,SANE,"019","24049",
2017-01-01,SABE,SANE,"019","24049",
2017-01-01,SAEZ,SANE,"019","24049",
2017-01-01,SAZR,SANE,"019","24049",
2017-01-01,SAZM,SANE,"019","24049",
2017-01-01,SAZY,SANE,"019","24049",
2017-01-01,SAZS,SANE,"019","24049",
2017-01-01,SARI,SA23,"019","24049",
2017-01-01,SARF,SA23,"019","24049",
2017-01-01,SARP,SA23,"019","24049",
2017-01-01,SARC,SA23,"019","24049",
2017-01-01,SAAC,SA23,"019","24049",
2017-01-01,SADF,SA23,"019","24049",
2017-01-01,SASA,GCLP,"019","24049",
2017-01-01,SAEZ,SANI,"019","24049",
2017-01-01,SABE,GCTS,"019","24049",
2017-01-01,SAEZ,GCTS,"019","24049",
2017-01-01,SADF,SBPF,"019","24049",
2017-01-01,SAEZ,KMCO,"019","24049",
2017-01-01,SANT,AR-0380,"019","24049",
2017-01-01,SARP,AR-0380,"019","24049",
2017-01-01,SARC,AR-0380,"019","24049",
2017-01-01,SATR,AR-0380,"019","24049",
2017-01-01,SAAR,AR-0380,"019","24049",
2017-01-01,SADF,AR-0380,"019","24049",
2017-01-01,SARC,SA26,"019","24049",
2017-01-01,SARE,SA26,"019","24049",
2017-01-01,SATG,SA26,"019","24049",
2017-01-01,SATR,SA26,"019","24049",
2017-01-01,SAAC,SA26,"019","24049",
2017-01-01,SACO,SA26,"019","24049",
2017-01-01,SADF,SA26,"019","24049",
2017-01-01,SARI,AR-0338,"019","24049",
2017-01-01,SAAC,AR-0338,"019","24049",
2017-01-01,SASJ,SANC,"019","24049",
2017-01-01,SASA,SANC,"019","24049",
2017-01-01,AR-0320,SANC,"019","24049",
2017-01-01,AR-0370,SANC,"019","24049",
2017-01-01,SANT,SANC,"019","24049",
2017-01-01,SARE,SANC,"019","24049",
2017-01-01,SANH,SANC,"019","24049",
2017-01-01,SANE,SANC,"019","24049",
2017-01-01,SANC,SANC,"019","24049",
2017-01-01,SATR,SANC,"019","24049",
2017-01-01,SANO,SANC,"019","24049",
2017-01-01,SANL,SANC,"019","24049",
2017-01-01,SACC,SANC,"019","24049",
2017-01-01,SACO,SANC,"019","24049",
2017-01-01,SACD,SANC,"019","24049",
2017-01-01,SANU,SANC,"019","24049",
2017-01-01,SAAP,SANC,"019","24049",
2017-01-01,SAME,SANC,"019","24049",
2017-01-01,SAAR,SANC,"019","24049",
2017-01-01,AR-0333,SANC,"019","24049",
2017-01-01,SADF,SANC,"019","24049",
2017-01-01,SABE,SANC,"019","24049",
2017-01-01,SAEZ,SANC,"019","24049",
2017-01-01,AR-0005,SANC,"019","24049",
2017-01-01,SAZM,SANC,"019","24049",
2017-01-01,SAZS,SANC,"019","24049",
2017-01-01,SARE,SA03,"019","24049",
2017-01-01,SACO,KLEE,"019","24049",
2017-01-01,SANE,AR-0201,"019","24049",
2017-01-01,SARI,SATG,"019","24049",
2017-01-01,SARP,SATG,"019","24049",
2017-01-01,SARC,SATG,"019","24049",
2017-01-01,SARE,SATG,"019","24049",
2017-01-01,SA23,SATG,"019","24049",
2017-01-01,AR-0052,SATG,"019","24049",
2017-01-01,SATR,SATG,"019","24049",
2017-01-01,AR-0142,SATG,"019","24049",
2017-01-01,SAAC,SATG,"019","24049",
2017-01-01,SACO,SATG,"019","24049",
2017-01-01,SACD,SATG,"019","24049",
2017-01-01,SAAG,SATG,"019","24049",
2017-01-01,SADF,SATG,"019","24049",
2017-01-01,SABE,SATG,"019","24049",
2017-01-01,SAEZ,SATG,"019","24049",
2017-01-01,SARI,AR-0052,"019","24049",
2017-01-01,SARF,AR-0052,"019","24049",
2017-01-01,SARC,AR-0052,"019","24049",
2017-01-01,SARE,AR-0052,"019","24049",
2017-01-01,SATG,AR-0052,"019","24049",
2017-01-01,SATR,AR-0052,"019","24049",
2017-01-01,SAAC,AR-0052,"019","24049",
2017-01-01,SACO,AR-0052,"019","24049",
2017-01-01,SAAV,AR-0052,"019","24049",
2017-01-01,SAAP,AR-0052,"019","24049",
2017-01-01,SAAR,AR-0052,"019","24049",
2017-01-01,SAOR,AR-0052,"019","24049",
2017-01-01,SADF,AR-0052,"019","24049",
2017-01-01,SADM,AR-0052,"019","24049",
2017-01-01,SARC,AR-0181,"019","24049",
2017-01-01,SATG,AR-0181,"019","24049",
2017-01-01,SATR,AR-0181,"019","24049",
2017-01-01,SAAC,AR-0181,"019","24049",
2017-01-01,SADF,AR-0181,"019","24049",
2017-01-01,SBPP,SATR,"019","24049",
2017-01-01,AR-0424,SATR,"019","24049",
2017-01-01,SASA,SATR,"019","24049",
2017-01-01,SGAS,SATR,"019","24049",
2017-01-01,SBCT,SATR,"019","24049",
2017-01-01,SARI,SATR,"019","24049",
2017-01-01,AR-0161,SATR,"019","24049",
2017-01-01,SATD,SATR,"019","24049",
2017-01-01,SANT,SATR,"019","24049",
2017-01-01,AR-0009,SATR,"019","24049",
2017-01-01,SARP,SATR,"019","24049",
2017-01-01,SARC,SATR,"019","24049",
2017-01-01,SARE,SATR,"019","24049",
2017-01-01,SATO,SATR,"019","24049",
2017-01-01,SARV,SATR,"019","24049",
2017-01-01,AR-0008,SATR,"019","24049",
2017-01-01,AR-0380,SATR,"019","24049",
2017-01-01,SA26,SATR,"019","24049",
2017-01-01,SATG,SATR,"019","24049",
2017-01-01,AR-0052,SATR,"019","24049",
2017-01-01,AR-0181,SATR,"019","24049",
2017-01-01,SATR,SATR,"019","24049",
2017-01-01,SATM,SATR,"019","24049",
2017-01-01,AR-0356,SATR,"019","24049",
2017-01-01,SANL,SATR,"019","24049",
2017-01-01,AR-0374,SATR,"019","24049",
2017-01-01,AR-0142,SATR,"019","24049",
2017-01-01,AR-0177,SATR,"019","24049",
2017-01-01,AR-0332,SATR,"019","24049",
2017-01-01,AR-0231,SATR,"019","24049",
2017-01-01,AR-0346,SATR,"019","24049",
2017-01-01,SAAC,SATR,"019","24049",
2017-01-01,SACO,SATR,"019","24049",
2017-01-01,SACD,SATR,"019","24049",
2017-01-01,SAAV,SATR,"019","24049",
2017-01-01,SAAP,SATR,"019","24049",
2017-01-01,AR-0321,SATR,"019","24049",
2017-01-01,AR-0077,SATR,"019","24049",
2017-01-01,SAAR,SATR,"019","24049",
2017-01-01,AR-0333,SATR,"019","24049",
2017-01-01,AR-0318,SATR,"019","24049",
2017-01-01,SCEL,SATR,"019","24049",
2017-01-01,SA32,SATR,"019","24049",
2017-01-01,SAAN,SATR,"019","24049",
2017-01-01,SADF,SATR,"019","24049",
2017-01-01,SABE,SATR,"019","24049",
2017-01-01,SADJ,SATR,"019","24049",
2017-01-01,SADM,SATR,"019","24049",
2017-01-01,AR-0158,SATR,"019","24049",
2017-01-01,SAEZ,SATR,"019","24049",
2017-01-01,SAZE,SATR,"019","24049",
2017-01-01,SARP,SATM,"019","24049",
2017-01-01,SARC,SATM,"019","24049",
2017-01-01,SANE,SATM,"019","24049",
2017-01-01,SAAC,SATM,"019","24049",
2017-01-01,SACO,SATM,"019","24049",
2017-01-01,SAAR,SATM,"019","24049",
2017-01-01,SADF,SATM,"019","24049",
2017-01-01,SABE,SATM,"019","24049",
2017-01-01,SAEZ,SATM,"019","24049",
2017-01-01,SANT,SANO,"019","24049",
2017-01-01,SARE,SANO,"019","24049",
2017-01-01,SANC,SANO,"019","24049",
2017-01-01,SANL,SANO,"019","24049",
2017-01-01,SACO,SANO,"019","24049",
2017-01-01,SANU,SANO,"019","24049",
2017-01-01,SAME,SANO,"019","24049",
2017-01-01,SAAR,SANO,"019","24049",
2017-01-01,SAOC,SANO,"019","24049",
2017-01-01,SADF,SANO,"019","24049",
2017-01-01,SABE,SANO,"019","24049",
2017-01-01,SADM,SANO,"019","24049",
2017-01-01,SARP,AR-0466,"019","24049",
2017-01-01,SABE,AR-0466,"019","24049",
2017-01-01,SASJ,SANL,"019","24049",
2017-01-01,SASA,SANL,"019","24049",
2017-01-01,AR-0320,SANL,"019","24049",
2017-01-01,SARF,SANL,"019","24049",
2017-01-01,AR-0370,SANL,"019","24049",
2017-01-01,SANT,SANL,"019","24049",
2017-01-01,SARP,SANL,"019","24049",
2017-01-01,SARC,SANL,"019","24049",
2017-01-01,SARE,SANL,"019","24049",
2017-01-01,SA44,SANL,"019","24049",
2017-01-01,SANE,SANL,"019","24049",
2017-01-01,SANC,SANL,"019","24049",
2017-01-01,SANO,SANL,"019","24049",
2017-01-01,SANL,SANL,"019","24049",
2017-01-01,SACO,SANL,"019","24049",
2017-01-01,SACD,SANL,"019","24049",
2017-01-01,SANU,SANL,"019","24049",
2017-01-01,SA40,SANL,"019","24049",
2017-01-01,AR-0036,SANL,"019","24049",
2017-01-01,SAAV,SANL,"019","24049",
2017-01-01,SAME,SANL,"019","24049",
2017-01-01,SAAR,SANL,"019","24049",
2017-01-01,SADF,SANL,"019","24049",
2017-01-01,SABE,SANL,"019","24049",
2017-01-01,SAEZ,SANL,"019","24049",
2017-01-01,SAZT,SANL,"019","24049",
2017-01-01,SAZS,SANL,"019","24049",
2017-01-01,SARC,AR-0374,"019","24049",
2017-01-01,SAAV,AR-0374,"019","24049",
2017-01-01,SAAR,AR-0374,"019","24049",
2017-01-01,SADF,AR-0374,"019","24049",
2017-01-01,SACO,KHOU,"019","24049",
2017-01-01,SABE,KHOU,"019","24049",
2017-01-01,SARC,SARL,"019","24049",
2017-01-01,SADF,SARL,"019","24049",
2017-01-01,SARC,AR-0119,"019","24049",
